cid,smiles,mw,homo,mol,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
41167,C=CCCN(CC=C)N=O,140.18298,-9.4404458153965,<rdkit.Chem.rdchem.Mol object at 0x131ddf6f0>,9.994688208616779,9.994688208616779,0.5112500000000001,0.5112500000000001,0.31954071108103965,8.4,140.18599999999998,128.09,140.094963004,56,0,0.0570228318935871,-0.25679803572274185,0.25679803572274185,0.0570228318935871,1.4,2.1,2.5,16.290014988872258,10.389844520610392,1.949663801238829,-2.092900819616364,1.9132917164819827,-2.165576494149385,4.737760815722928,0.32151391329799434,1.9772442035489892,3.473478398387332,122.77451436272595,7.819990956308912,5.992909925775768,5.992909925775768,4.846065214951232,3.148022879724184,3.148022879724184,1.8603055556868433,1.8603055556868433,1.04665607479179,1.04665607479179,0.5547765878877554,0.5547765878877554,-1.12,164.1112688945661,8.879999999999997,6.006903553299489,3.8308103790357886,60.974399324509506,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954531,0.0,0.0,18.064936611185278,12.152040213667762,6.4208216229260096,6.544756405912575,11.830641126875284,0.0,0.0,0.0,5.008912523954531,5.2858847209627084,6.4208216229260096,13.08951281182515,30.216976824853038,0.0,0.0,0.0,0.0,0.0,0.0,18.09842533577968,0.0,4.907065243988282,6.4208216229260096,30.595796301827466,0.0,0.0,0.0,32.67,0.0,4.907065243988282,0.0,0.0,13.08951281182515,6.4208216229260096,5.008912523954531,12.152040213667762,0.0,18.443756088159702,0.0,0.0,0.0,9.994688208616779,4.177083333333333,0.0,0.0,0.0,4.171961451247165,8.156267006802722,0.0,0.42857142857142855,10,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,6,0,0,0,0,0,5.334130355329945,0,1.7319,42.37900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125780,O=NN(c1cccnc1)C,137.13928,-9.485344600729,<rdkit.Chem.rdchem.Mol object at 0x131ddf4c0>,9.95342970521542,9.95342970521542,0.6921296296296298,0.6921296296296298,0.45411732387694603,8.9,137.14199999999997,130.08599999999998,137.058911844,52,0,0.08055906087475252,-0.2624935333578746,0.2624935333578746,0.08055906087475252,1.7,2.5,3.0,16.289633080711575,10.413603900279192,1.9518737453798054,-2.0480673312142637,2.0737896983534525,-2.0568954106850312,5.40472343529397,0.9953705001280891,2.0481673906012667,2.8420150159808886,211.49273048806666,7.397341225498538,5.55929015372224,5.55929015372224,4.842535255101096,2.8138092944356075,2.8138092944356075,1.816480610526674,1.816480610526674,1.142067938287836,1.142067938287836,0.5923093304009602,0.5923093304009602,-1.4500000000000002,237.58741730974694,6.666959064327487,2.910212034770109,1.280972524245647,58.440694889508904,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,5.008912523954531,0.0,4.907065243988282,0.0,12.13273413692322,13.244515554290267,17.170114567259347,0.0,5.687386274683562,0.0,4.983978520947208,5.2858847209627084,0.0,12.05658450663172,29.433486524137656,0.0,0.0,5.008912523954531,5.687386274683562,0.0,0.0,12.031650503624398,0.0,4.907065243988282,0.0,29.81230600111208,0.0,0.0,0.0,45.56,0.0,4.907065243988282,0.0,0.0,5.687386274683562,0.0,5.008912523954531,31.574093262826565,0.0,10.269863241909917,0.0,0.0,0.0,13.766577853363568,3.917314814814815,0.6921296296296298,0.0,3.5053703703703705,3.211848072562358,0.0,1.573425925925926,0.16666666666666666,10,0,4,0,0,0,0,0,1,1,0,0,3,0,4,1,2,0,0,0,0,0,1.940226450432552,1,1.1992,38.435000000000024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115034,NN=N,45.04392,-9.645891772524,<rdkit.Chem.rdchem.Mol object at 0x131ddf760>,5.611111111111111,5.611111111111111,2.25,2.25,0.22264070372183817,4.0,45.045,42.021,45.032697096,18,0,-0.08557117425423094,-0.3051341637921265,0.3051341637921265,0.08557117425423094,2.0,2.0,2.0,15.232216411960257,12.782726397011487,1.0539526967135422,-1.4046520713561255,1.1285160729314754,-1.6605336164931206,3.5128572885007023,0.9905653511152581,0.9182958340544897,2.1874960973678963,7.509775004326938,2.7071067811865475,1.5245638646895838,1.5245638646895838,1.4142135623730951,0.48180568749714014,0.48180568749714014,0.12909944487358058,0.12909944487358058,0.0,0.0,0.0,0.0,-0.6000000000000001,2.754887502163469,2.4000000000000004,1.4000000000000001,1.4,17.92114198857439,5.842670270266239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.531128998785252,0.0,5.2232529187334515,0.0,0.0,0.0,0.0,0.0,5.531128998785252,0.0,11.06592318899969,0.0,0.0,0.0,0.0,0.0,5.842670270266239,0.0,0.0,0.0,0.0,0.0,5.531128998785252,0.0,5.2232529187334515,0.0,0.0,0.0,62.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06592318899969,5.531128998785252,0.0,0.0,0.0,2.25,5.611111111111111,4.138888888888889,0.0,0.0,0.0,0.0,0.0,3,3,3,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,1.1200000000000003,0,-0.10892999999999986,9.335099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225261,NNC(=O)CNC=O,117.10658,-9.998007095071,<rdkit.Chem.rdchem.Mol object at 0x131ddf8b0>,10.113194444444444,10.113194444444444,0.06944444444444442,-0.4193518518518513,0.16842625142851658,7.625,117.10799999999999,110.05199999999999,117.053826464,46,0,0.2527481433499135,-0.34955868612434265,0.34955868612434265,0.2527481433499135,1.75,2.375,2.75,16.155389784656833,10.613564019445004,1.9110588193823796,-1.9335218743819307,1.5125125408933204,-2.3699483313416674,5.785215899509408,-0.1216754540929531,1.8266332986704337,3.107006200043085,92.5293250129808,6.405777393935816,4.178303900493525,4.178303900493525,3.808060412490447,1.9742834560036207,1.9742834560036207,1.0662658732337418,1.0662658732337418,0.5069401749611655,0.5069401749611655,0.1853954059492991,0.1853954059492991,-1.1,56.62563225878344,6.900000000000001,4.069491525423729,3.104081632653062,46.201930541174065,5.316788604006331,0.0,0.0,6.410095306116121,5.907179729351506,0.0,15.01486576525403,5.842670270266239,0.0,0.0,0.0,0.0,0.0,6.544756405912575,9.589074368143644,12.317275035467627,0.0,10.742580001116716,5.842670270266239,0.0,6.544756405912575,0.0,0.0,0.0,16.585250271382954,0.0,0.0,0.0,18.862031441380203,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,84.22,5.907179729351506,9.589074368143644,0.0,6.544756405912575,6.410095306116121,0.0,0.0,0.0,5.425791397110385,11.15945887427257,0.0,0.0,0.0,19.606502267573696,2.1263425925925925,1.8394444444444444,4.237988473167046,0.0,0.4258333333333333,-0.06944444444444442,0.0,0.3333333333333333,8,4,5,0,0,0,2,0,0,0,0,0,3,3,5,0,3,0,0,0,0,0,3.5099364406779667,0,-2.2777000000000003,26.396800000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225355,NNC(=O)c1cnc[nH]1,126.11664,-10.0652192161445,<rdkit.Chem.rdchem.Mol object at 0x1333a7f40>,10.567175925925927,10.567175925925927,0.3587962962962965,-0.36805555555555514,0.25651473718531237,9.0,126.11899999999999,120.071,126.05416081199999,48,0,0.2827223713211933,-0.34057329520386254,0.34057329520386254,0.2827223713211933,1.8888888888888888,2.6666666666666665,3.111111111111111,16.152625607457676,10.462131879971805,2.0069119350204954,-1.9006822018583271,1.8641067765074797,-2.296402085026417,5.9087815120275256,0.0948972214556262,2.366360293385074,2.770351770759627,192.34236910461863,6.69023444431199,4.587512693532698,4.587512693532698,4.342535255101096,2.336547328510693,2.336547328510693,1.4387445026687045,1.4387445026687045,0.8739422165955406,0.8739422165955406,0.4578070668863151,0.4578070668863151,-1.36,177.47702200388053,5.7708900523560205,2.272857560992407,1.0551108276945238,51.246564636753874,4.983978520947208,5.693927994848461,0.0,0.0,5.907179729351506,0.0,10.220328581182207,10.826648791213447,0.0,0.0,0.0,0.0,0.0,12.524163646377618,4.794537184071822,5.907179729351506,0.0,15.3937484390048,5.842670270266239,0.0,0.0,18.21809164122608,0.0,0.0,11.268461667376624,0.0,0.0,0.0,15.87513677124592,0.0,0.0,10.488465178920283,12.524163646377618,0.0,0.0,0.0,83.79999999999998,0.0,4.794537184071822,0.0,5.907179729351506,5.693927994848461,0.0,12.524163646377618,0.0,5.425791397110385,9.967957041894415,5.842670270266239,0.0,0.0,16.77111111111111,0.0,2.3159722222222223,4.447870370370371,0.0,2.7983796296296295,0.0,0.0,0.0,9,4,5,0,0,0,1,0,1,1,0,0,3,3,5,1,1,0,0,0,0,0,1.4573790099059165,1,-0.9868000000000006,30.241300000000003,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225373,C=CCC1C(=NNC1=O)C,138.1671,-9.5982718486865,<rdkit.Chem.rdchem.Mol object at 0x1333a46d0>,10.901157407407407,10.901157407407407,0.01629629629629603,-0.07175925925925952,0.5600944645389917,23.9,138.17,128.09,138.07931294,54,0,0.24872797689803025,-0.27241770822593203,0.27241770822593203,0.24872797689803025,1.9,2.6,3.0,16.15455829200638,10.013038746709856,2.24157109417113,-2.0043557190591406,2.1037373616488226,-2.207888880554432,6.064070443306307,-0.12150973394615594,2.195377395667002,2.636800825669483,195.7827877145115,7.560477932315068,5.924375986716168,5.924375986716168,4.753218857624055,3.2034328813131046,3.2034328813131046,2.3062021978310803,2.3062021978310803,1.5656052992875489,1.5656052992875489,0.9330920463239445,0.9330920463239445,-1.12,221.7331169623672,6.992612612612612,2.64283599179222,1.0743288241415188,59.810312318242616,0.0,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,5.425791397110385,5.101407525739722,6.578935683598497,6.076020106833881,13.344558822616634,5.711685002770702,5.917906046161393,4.794537184071822,11.618864732122208,0.0,5.425791397110385,11.019313571901115,13.344558822616634,0.0,12.654955790432378,0.0,0.0,5.425791397110385,0.0,0.0,0.0,11.618864732122208,4.794537184071822,5.917906046161393,13.344558822616634,17.7563633161721,0.0,0.0,0.0,41.46,0.0,4.794537184071822,0.0,11.8250857755129,6.4208216229260096,5.711685002770702,0.0,6.076020106833881,6.923737199690624,17.106134606448602,0.0,0.0,0.0,10.901157407407407,3.7865277777777777,3.2571759259259263,-0.08805555555555555,0.0,2.4124537037037035,5.397407407407407,0.0,0.42857142857142855,10,1,3,0,1,1,1,0,0,0,1,0,2,1,3,1,2,0,0,0,0,1,1.848032828927284,1,0.6844000000000001,39.55570000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220185,CCC=NNC(=O)OCC,144.17168,-9.5552778603075,<rdkit.Chem.rdchem.Mol object at 0x1333a4900>,10.47079081632653,10.47079081632653,0.3685300925925925,-0.5072222222222222,0.47646604950907734,9.8,144.17399999999998,132.07799999999997,144.089877624,58,0,0.42720612320361284,-0.44860082907258736,0.44860082907258736,0.42720612320361284,1.7,2.4,2.9,16.549203318838835,10.553491743928447,1.9290613540876345,-1.9670300570886696,1.746201586420925,-2.178801216556352,5.683431709236437,0.15244475474487648,1.891817191235358,3.296251110551706,122.91622381280226,7.819990956308912,6.255274007990405,6.255274007990405,4.808060412490447,3.2511909653927744,3.2511909653927744,1.5521955005049726,1.5521955005049726,0.7051300101518896,0.7051300101518896,0.3530044770117418,0.3530044770117418,-1.06,149.4535581075933,8.94,6.065944584382871,5.084092219020172,60.254349619066375,4.736862953800049,0.0,0.0,0.0,0.0,6.093240070938415,0.0,10.220328581182207,5.101407525739722,0.0,6.923737199690624,13.344558822616634,6.2146005795353165,6.606881964512918,9.53140013787187,12.307840650473732,0.0,5.425791397110385,5.101407525739722,20.268296022307258,6.606881964512918,0.0,0.0,0.0,5.425791397110385,4.794537184071822,0.0,0.0,18.91472261498665,4.736862953800049,0.0,20.268296022307258,5.101407525739722,0.0,0.0,0.0,50.69,6.093240070938415,4.794537184071822,0.0,0.0,6.606881964512918,6.4208216229260096,0.0,13.13833777922594,6.923737199690624,15.264061876650157,0.0,4.524640022675737,0.0,10.47079081632653,3.5588425925925926,2.1927777777777777,0.0,0.0,1.8849652777777781,4.034650179516251,0.0,0.6666666666666666,10,1,4,0,0,0,1,0,0,0,0,0,3,1,4,0,3,0,0,0,0,0,5.422954458438286,0,1.1283,38.9407,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222878,NNC(=O)CCC(=O)O,132.11792,-10.5544799193435,<rdkit.Chem.rdchem.Mol object at 0x1333a4c80>,10.216805555555556,10.216805555555556,0.06365740740740744,-1.0012962962962961,0.2563820215085103,8.555555555555555,132.119,124.05499999999998,132.053492116,52,0,0.30336546614296284,-0.48121972805637536,0.48121972805637536,0.30336546614296284,1.4444444444444444,2.0,2.3333333333333335,16.365267943219678,10.294350843367505,2.0087049783319237,-1.9267623012095922,1.8529622908052572,-2.2962672177870527,5.7947750464353485,-0.13837939729928977,1.825884775835532,3.2762115375101843,122.9811553790729,7.276020881938894,4.755274007990405,4.755274007990405,4.163902460147014,2.3776370039952024,2.3776370039952024,1.4612524457307687,1.4612524457307687,0.7269151818217657,0.7269151818217657,0.2926325557021637,0.2926325557021637,-1.1,78.51304536092788,7.8999999999999995,3.8485659349463233,4.759235851766734,51.811244224158635,5.106527394840706,0.0,0.0,5.907179729351506,0.0,5.9693052879518484,15.01486576525403,5.842670270266239,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,14.69560176298435,11.876485017303354,0.0,5.425791397110385,5.842670270266239,12.841643245852019,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,16.98301241214406,9.589074368143644,0.0,12.841643245852019,0.0,0.0,0.0,0.0,92.42,11.876485017303354,9.589074368143644,0.0,12.841643245852019,0.0,0.0,0.0,0.0,5.425791397110385,5.842670270266239,5.106527394840706,0.0,0.0,20.015668934240363,8.037066326530612,1.8180555555555555,3.2037462207105074,0.0,-0.2412037037037038,0.0,0.0,0.5,9,4,5,0,0,0,1,0,0,0,0,0,3,3,5,0,3,0,0,0,0,0,3.3781856540084387,0,-1.1589000000000005,29.199899999999996,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124897,NNC(C(=O)O)CC(=O)O,148.11732,-10.066579785397,<rdkit.Chem.rdchem.Mol object at 0x1333a45f0>,10.060185185185185,10.060185185185185,0.5219907407407405,-1.2732407407407405,0.2812377452219493,12.5,148.118,140.05399999999997,148.048406736,58,0,0.3221495226379418,-0.4811746406898336,0.4811746406898336,0.3221495226379418,1.5,2.0,2.1,16.375058551915835,10.211605989345557,2.176923047021476,-2.0525405550187377,1.885738380185337,-2.421911696325927,5.798761573300029,-0.14548307956233325,1.8143954273762264,3.833483296499401,146.1930175513852,8.146264369941973,5.072731091493441,5.072731091493441,4.574586062669972,2.483288970805397,2.483288970805397,1.6553528808720874,1.6553528808720874,0.8780247488004143,0.8780247488004143,0.39214469497215565,0.39214469497215565,-1.1400000000000001,112.49251649732604,8.86,3.804669593374175,3.0009026288032037,56.60547797635465,10.213054789681411,6.041840829147961,0.0,0.0,0.0,11.938610575903697,15.431744638409882,5.425791397110385,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,19.802129157825057,11.938610575903697,0.0,5.425791397110385,5.842670270266239,12.462662452073971,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,28.193506194733068,9.589074368143644,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,112.64999999999999,24.401273027977666,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,5.425791397110385,0.0,16.055725059947648,0.0,0.0,19.97435185185185,16.321296296296296,1.8524537037037039,2.2512037037037045,-1.2106481481481481,-0.5219907407407405,0.0,0.0,0.5,10,5,6,0,0,0,0,0,0,0,1,0,4,4,6,0,4,0,0,0,0,1,3.3709372597295193,0,-1.6224,30.999699999999997,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107887,O=NN1CCOC(C1)O,132.11792,-9.900046108891,<rdkit.Chem.rdchem.Mol object at 0x1333a4dd0>,9.814722222222223,9.814722222222223,0.1840277777777779,-0.8505092592592598,0.4799162769127859,28.11111111111111,132.119,124.05499999999998,132.053492116,52,0,0.17353604666380204,-0.3663816961175277,0.3663816961175277,0.17353604666380204,1.7777777777777777,2.5555555555555554,3.0,16.607040366799968,10.469915494730332,2.159376753403229,-2.24032970958337,2.0049351467840153,-2.3829328169510613,4.580508704286444,-0.14561755250433397,1.8814083105156787,2.310570132500946,107.98587018248577,6.69023444431199,4.856807980176868,4.856807980176868,4.325698502695489,2.705854293070084,2.705854293070084,1.8197210716416712,1.8197210716416712,1.1420432497184991,1.1420432497184991,0.692554848210956,0.692554848210956,-0.6800000000000002,126.05435680455047,6.440192307692308,2.745274923382009,1.616744871330645,52.16072687386185,9.843390348640755,0.0,6.290026729335213,0.0,0.0,0.0,5.008912523954531,0.0,0.0,4.907065243988282,0.0,0.0,0.0,24.982279497300777,9.843390348640755,0.0,0.0,5.008912523954531,5.2858847209627084,6.290026729335213,19.696394776338067,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,36.10186142446852,4.736862953800049,4.907065243988282,0.0,5.2858847209627084,0.0,0.0,0.0,62.13000000000001,6.290026729335213,4.907065243988282,0.0,6.544756405912575,13.151638370425493,0.0,5.008912523954531,0.0,0.0,5.2858847209627084,9.843390348640755,4.724861111111111,0.0,9.814722222222223,12.61949074074074,0.0,0.0,0.0,-0.8505092592592598,1.0247685185185187,0.0,1.0,9,1,5,0,1,1,0,0,0,0,1,0,4,1,5,1,1,0,1,1,0,1,1.9644553826739337,1,-0.6816000000000002,29.32679999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113361,N#Cc1ccccc1NN,133.15058,-9.0638402463045,<rdkit.Chem.rdchem.Mol object at 0x1333a4e40>,8.503981481481482,8.503981481481482,0.5601851851851853,0.5601851851851853,0.44055110400496617,8.4,133.15399999999997,126.09799999999998,133.063997224,50,0,0.10135091435472021,-0.322838096265489,0.322838096265489,0.10135091435472021,1.4,2.1,2.6,15.209002472779881,10.18497627657922,1.941175151469949,-1.9850558826881515,2.1010474741190897,-2.0725782299929705,5.555597455955066,1.3335797407031647,2.042529025225749,3.116986450850484,261.79888376686085,7.397341225498538,5.333964941448087,5.333964941448087,4.8805400575618805,2.8396322015344184,2.8396322015344184,1.801724748155106,1.801724748155106,1.2030189736613812,1.2030189736613812,0.7064766705248838,0.7064766705248838,-1.53,238.97589595141264,6.588063754427392,2.852566645594043,1.0669491994362905,59.04881381621802,5.425791397110385,6.069221312792274,0.0,0.0,0.0,0.0,5.842670270266239,0.0,5.261891554738487,0.0,12.13273413692322,12.13273413692322,0.0,11.250837766380558,0.0,5.687386274683562,5.261891554738487,0.0,5.842670270266239,0.0,5.425791397110385,29.828919765543436,0.0,6.069221312792274,11.268461667376624,5.687386274683562,0.0,0.0,0.0,0.0,11.33111286753076,5.563451491696996,24.26546827384644,0.0,0.0,0.0,61.84,0.0,0.0,0.0,0.0,11.250837766380558,0.0,0.0,18.19910120538483,12.135588381253884,5.425791397110385,11.104561825004726,0.0,0.0,0.0,8.503981481481482,3.6415740740740743,5.125092592592592,9.062685185185185,0.0,0.0,0.0,0.0,10,3,3,0,0,0,0,1,0,1,0,0,3,2,3,0,1,0,0,0,0,0,1.8792890924926642,1,0.84388,38.9671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
